referenznummer,titel,hauptberuf,firma,vollzeit,verguetungsangabe,festgehalt,gehaltsspanne_von,gehaltsspanne_bis,plz,ort,strasse,veroeffentlicht_am,eintritt_von,entfernung_km,quereinstieg_geeignet
10001-1002850202-S,"🫧🏡Reinigungskraft (ag): Reinigung für private Haushalte: Mo-Fr, Firmenwagen, flexible Zeiten🫧🏡",Gebäudereiniger/in,ampuls GmbH & Co. KG,True,KEINE_ANGABEN,,,,,Hennigsdorf,,2026-03-30,2026-07-20,20,True
10001-1002475270-S,"Reinigungskraft für 15,25 €h ab ca. 5:30 Uhr in Dallgow, täglich",Gebäudereiniger/in,Gebäudereinigung Torkler GmbH,False,KEINE_ANGABEN,,,,14624,Dallgow-Döberitz,,2026-01-23,2026-06-26,23,True
10001-1002475157-S,"Reinigungskraft für 15,25 €h ab 15:30 Uhr  in Dallgow 2-4h",Gebäudereiniger/in,Gebäudereinigung Torkler GmbH,False,KEINE_ANGABEN,,,,14624,Dallgow-Döberitz,,2026-01-23,2026-06-26,23,True
10001-1003428200-S,"Haushälter*in - Familienmanager*in in für dynamische Familie in Mitte, 32-40 Std/Wo",Haushälter/in (Privathaushalt),Christiane Forkl Hauptstadtkinder Personal- vermittlung und-beratung,True,STUNDENLOHN,,25.0,32.0,10119,Berlin,,2026-07-22,2026-07-22,3,
12016-10004925175-S,Reinigungsmitarbeiter m/w/d - Krabbelgarten - Teilzeit,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,,STUNDENLOHN,13.9,,,12045,Berlin,,2026-07-22,2026-07-23,3,False
12016-10004809140-S,Helfer Reinigung - Krankenhaus - Teilzeit (m/w/d),Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,16.1,,,10179,Berlin,,2026-07-07,2026-07-07,1,False
12016-10004858844-S,Raumpfleger / Cleaner - Reinigung private Haushalte (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,10178,Berlin,,2026-07-14,2026-07-14,2,False
13103-25802_JB5202473-S,Vorarbeiter (m/w/d) Vollzeit Tiergarten,Gebäudereiniger/in,Piepenbrock Dienstleistungsgruppe GmbH & Co.KG,True,KEINE_ANGABEN,,,,10785,Berlin,,2026-07-21,2026-07-22,4,False
12016-10004910546-S,Reinigungshelfer - Möbelhaus in Berlin Mitte,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,14.1,,,10409,Berlin,,2026-07-21,2026-07-24,4,False
12016-10004812789-S,Hauwirtschaftskraft m/w/d,Helfer/in - Hauswirtschaft,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,17.26,,,10243,Berlin,,2026-07-08,2026-07-11,1,False
12016-10004910542-S,Gebäudereiniger /in - Private Haushalte (m/w/d),Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,12059,Berlin,,2026-07-21,2026-07-22,4,False
12016-10004867095-S,Gesucht wird Gebäudereiniger /in für Private Haushalte,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10969,Berlin,,2026-07-15,2026-07-18,2,False
12016-10004906536-S,Glasreiniger m/w/d - Krankenhausobjekt auch ohne Führerschein,Glasreiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,10369,Berlin,,2026-07-20,2026-07-22,4,False
12016-10004915341-S,"Möbelhaus (m/w/d)-25,79 EURO - Charlottenburg",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,,STUNDENLOHN,12.3,,,10365,Berlin,,2026-07-21,2026-07-24,5,False
12016-10004740468-S,"Unterhaltsreinigung (m/w/d)- 16,65 Euro/Std. - Berlin",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,11.5,,,10243,Berlin,,2026-06-26,2026-06-30,1,False
12016-10004855289-S,Hotelreinigung / Helfer / Reinigung (m/w/d),Helfer/in - Hotel,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,13.0,,,10967,Berlin,,2026-07-14,2026-07-15,2,False
12016-10004789704-S,Reinigungshelfer/in - für ein Krankenhaus (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10178,Berlin,,2026-07-04,2026-07-05,2,False
12016-10004802803-S,"Reiniger / Raumpfleger (m/w/d) Versicherungsbüro 26,83 Euro",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10249,Berlin,,2026-07-07,2026-07-10,2,False
12016-10004910549-S,Reinigungsmitarbeiter m/w/d Oberstufenzentrum Festanstellung,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,12.95,,,13353,Berlin,,2026-07-21,2026-07-24,6,False
12016-10004827407-S,Gebäudereiniger mwd - Schulgebäude - Vollzeit / Teilzeit,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,15.06,,,12047,Berlin,,2026-07-09,2026-07-13,2,False
12016-10004822105-S,Helfer /in -als  Reinigung - Kantinen (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,12047,Berlin,,2026-07-09,2026-07-12,2,False
12016-10004923600-S,Helfer (m/w/d) Reinigung Kindergarten &amp; Vorschule 40 Stunden,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,1900.0,,,10587,Berlin,,2026-07-22,2026-07-22,7,False
12016-10004919327-S,Krankenhaus sucht Altenpflegehelfer m/w/d,Altenpflegehelfer/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13351,Berlin,,2026-07-22,2026-07-25,8,False
12016-10004763273-S,"Reinigung m/w/d  ab 29,35 Euro - in Vollzeit",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,12.75,,,10969,Berlin,,2026-07-01,2026-07-05,2,False
12016-10004925187-S,Reinigungsmitarbeiter (m/w/d) italienisches Restaurant,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,12.4,,,12681,Berlin,,2026-07-22,2026-07-22,8,False
12016-10004834211-S,Reinigungsmitarbeiter - Restaurants (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,14.0,,,12045,Berlin,,2026-07-10,2026-07-14,3,False
12016-10004812790-S,Reinigunsgkraft m/w/d - Berlin Wedding - ab sofort,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,40.0,,,12045,Berlin,,2026-07-08,2026-07-10,3,False
12016-10004805954-S,Raumpfleger (m/w/d) Klinik - Berlin - Mitte in VZ / TZ,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2000.0,,,10117,Berlin,,2026-07-07,2026-07-10,3,False
12016-10004915329-S,Cleaner (m/w/d) Hansaviertel - Hotel,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,15.06,,,12681,Berlin,,2026-07-21,2026-07-22,8,False
12016-10004901289-S,Helfer /in -als Reinigung - Unterhaltsreinigung (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-19,2026-07-23,6,False
12016-10004916381-S,"Spüler (m/w/d) Steakrestaurnt - 14,19 EUR - Steglitz",Helfer/in - Gastgewerbe,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,14.19,,,12681,Berlin,,2026-07-21,2026-07-21,8,False
12016-10004915330-S,"Industriereinigung (m/w/d) - 28,31 EURO",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.5,,,12681,Berlin,,2026-07-21,2026-07-23,8,False
12016-10004902017-S,Industriereinigung (m/w/d) Friedrichshain-Kreuzberg,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,12.5,,,10319,Berlin,,2026-07-19,2026-07-22,6,False
12016-10004905460-S,Reiniger / Cleaner - Bahnhof (m/w/d) MO - FR 40 Std./Woche,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,10587,Berlin,,2026-07-20,2026-07-22,7,False
10001-1002687599-S,Glas- / Gebäude- / Sonderreiniger (m/w/d) mit Führerschein für das Berliner Umland,Gebäudereiniger/in,3B Nord GmbH Gebäudeservice,True,KEINE_ANGABEN,,,,14513,Teltow,,2026-03-02,2026-07-15,17,
12016-10004906593-S,Helfer /in für die Reinigung im Kindergarten (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,12681,Berlin,,2026-07-20,2026-07-23,8,False
12016-10004747167-S,Mitarbeiter in der Reinigung (m/w/d) 5-Sterne-Hotel,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10245,Berlin,,2026-06-29,2026-07-01,3,False
12016-10004827406-S,Mitarbeiter - Reinigung - Berlin Hellersdorf m/w/d,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,16.1,,,10369,Berlin,,2026-07-09,2026-07-10,4,False
12016-10004843990-S,Gebäudereiniger (m/w/d)- Industriereinigung,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,12059,Berlin,,2026-07-12,2026-07-16,4,False
12016-10004834196-S,Helfer (m/w/d) - Reinigung - Büroreinigung in einer Bank,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,1900.0,,,12053,Berlin,,2026-07-10,2026-07-14,4,False
12016-10004816031-S,Raumpfleger / Cleaner - Treppenhausreinigung (m/w/d),Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,12053,Berlin,,2026-07-08,2026-07-09,4,False
12016-10004827405-S,Reinigerin (Gebäudereinigung) - mit Führerschein (m/w/d),Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,10367,Berlin,,2026-07-09,2026-07-10,4,False
12016-10004890330-S,Gesucht wird Reinigungshilfe für Private Haushalte (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-17,2026-07-21,6,False
12016-10004802802-S,"Helfer / Reinigung - Frauen-Fitness-Clubs - 20,27 € m/w/d",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,14.0,,,13355,Berlin,,2026-07-07,2026-07-07,4,False
12016-10004879175-S,Gebäudereiniger m/w/d - Treppenhausreinigung  Übertariflich,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-16,2026-07-19,6,False
12016-10004858845-S,"Reiniger - Restaurants - bis zu 18,10€/h (m/w/d)",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,18.1,,,10787,Berlin,,2026-07-14,2026-07-15,6,False
10001-1003427960-S,Teamleiter in der Gebäudereinigung im Außendienst (m/w/d),Gebäudereiniger/in,Heinrichs Putzhelden GmbH,True,JAHRESGEHALT,,38400.0,45600.0,12681,Berlin,Wolfener Str.,2026-07-22,2026-07-22,10,
12016-10004861939-S,Hotelreiniger /in - Vollzeit - Berlin,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,13055,Berlin,,2026-07-14,2026-07-17,6,False
12016-10004855270-S,Gesucht Gebäudereiniger /in - Private Haushalte (m/w/d),Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-14,2026-07-17,6,False
12016-10004861938-S,Reinigungsmitarbeiter (m/w/d) Wohnsiedlung,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,,STUNDENLOHN,13.0,,,10319,Berlin,,2026-07-14,2026-07-18,6,False
12016-10004855285-S,"Reinigungshelfer - Unterhaltsreinigung - 18,33€/h m/w/d",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,18.33,,,13353,Berlin,,2026-07-14,2026-07-17,6,False
12016-10004738550-S,Reinigungsmitarbeiter (m/w/d) Seniorenheimreinigung,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2000.0,,,12043,Berlin,,2026-06-26,2026-06-27,4,False
12016-10004753356-S,Reinigungshelfer/in - ohne FS - Ohne Aubsildung!,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,12049,Berlin,,2026-06-30,2026-07-02,4,False
12016-10004893449-S,"Putzkraft m/w/d Notfall Klinik Berlin- Reinickendorf- 20,27€",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,10587,Berlin,,2026-07-17,2026-07-17,7,False
12016-10004845070-S,"Gebäudereiniger Unterhaltsreinigung 18,10€/h  (m/w/d)",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,12.5,,,13353,Berlin,,2026-07-13,2026-07-15,6,False
12016-10004845074-S,Zimmermädchen / Roomboy   m/w/d,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-13,2026-07-16,6,False
12016-10004871313-S,Reinigungshelfer/in - Unterhaltsreinigung - Berlin-Spandau,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,14.0,,,13409,Berlin,,2026-07-15,2026-07-18,7,False
12016-10004871291-S,Hauswirtschafter m/w/d  Seniorenheim,Hauswirtschafter/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-15,2026-07-17,7,False
12016-10004797266-S,Putzkraft- Bahnhof (m/w/d) Berlin - Schöneberg,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,12051,Berlin,,2026-07-06,2026-07-06,5,False
12016-10004840825-S,Helfer /in - Reinigung - Kantinen (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-12,2026-07-14,6,False
12016-10004831033-S,Reinigungshilfe Gesucht für Kantinen in Berlin,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-10,2026-07-12,6,False
10000-1202075853-S,Hausmeister/ Reiniger gesucht => Quereinsteiger/ Wiedereinsteiger sind herzlich willkommen (m/w/d)!,Hausmeister/in,1-2-3 Gebäudemanagement Berlin GmbH  ,True,KEINE_ANGABEN,,,,,Berlin,,2025-03-31,2026-07-10,3,True
10001-1003380768-S,"Haushälter*in (ohne putzen) in Charlottenburg, 12 Std/Wo, 3 Nachmittage",Haushälter/in (Privathaushalt),Christiane Forkl Hauptstadtkinder Personal- vermittlung und-beratung,,STUNDENLOHN,,22.0,26.0,14057,Berlin,,2026-07-14,2026-07-14,9,
12016-10004802807-S,Reinigungshilfe (m/w/d) Business - Hotel in VZ/TZ,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-07,2026-07-08,6,False
12016-10004792508-S,Helfer /in - Reinigung - in Stationäre Einrichtungen (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13357,Berlin,,2026-07-05,2026-07-07,5,False
12016-10004848181-S,Reiniger/ Raumpfleger - HEIM (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2000.0,,,10587,Berlin,,2026-07-13,2026-07-14,7,False
12016-10004794257-S,Gebäudereinigung (m/w/d)   in Teilzeit gesucht,Baureiniger/in (Gebäudereinigung),PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-06,2026-07-07,6,False
10001-1000601279-S,MA Diskothekenreinigung (m/w/d) - MiniJob,Gebäudereiniger/in,Eightball Veranstaltungs GmbH Clubveranstaltungen,False,KEINE_ANGABEN,,,,10435,Berlin,Schönhauser Allee,2024-08-28,2024-08-29,3,
12016-10004840830-S,Krankenhaus sich Reinigung  (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13409,Berlin,,2026-07-12,2026-07-15,7,False
12016-10004809179-S,Reinigungshelfer (m/w/d) Restaurants - Teilzeit,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-07,2026-07-11,6,False
12016-10004802761-S,Gesucht wird Reinigungshilfe Seniorenheim (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-07,2026-07-08,6,False
12016-10004858841-S,Reiniger / Raumpfleger - Krankenhausreinigung (m/w/d) 15 Std,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,13407,Berlin,,2026-07-14,2026-07-14,8,False
12016-10004816022-S,Reiniger/in- private Haushalte - FESTVERTRAG! (m/w/d),Hauswirtschafter/in (ohne Schwerpunkte),PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-08,2026-07-12,7,False
12016-10004834186-S,Hauswirtschafter /in - Kindergarten (m/w/d),Hauswirtschafter/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-10,2026-07-11,7,False
12016-10004851384-S,Zuverlässige Reinigungskräfte (m/w/d) für Arztpraxen,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,JAHRESGEHALT,13.9,,,12681,Berlin,,2026-07-13,2026-07-16,8,False
12016-10004624248-S,"Reinigungspersonal (m/w/d) - Kita - 26,73 Euro Teilzeitkraft",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,12.55,,,13355,Berlin,,2026-06-08,2026-06-08,4,False
12016-10004753358-S,Reiniger m/w/d - Übertarifliches Gehalt - in Teilzeit,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,13.9,,,13353,Berlin,,2026-06-30,2026-07-03,6,False
12016-10004816016-S,Reinigungskräfte für Möbelhaus gesucht! (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-08,2026-07-08,7,False
12016-10004738566-S,Raumpfleger / Putzkraft (m/w/d) - Augenarztpraxen,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2000.0,,,10787,Berlin,,2026-06-26,2026-06-30,6,False
12016-10004797267-S,Gebäudereinigung - Bau (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-06,2026-07-08,7,False
12016-10004824948-S,Gebäudereiniger - Internationales Restaurant (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.3,,,10587,Berlin,,2026-07-09,2026-07-09,7,False
12016-10004763269-S,"Helfer Reinigung m/w/d - Für Arztpraxen - ab 27,05 Euro",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,11.9,,,13353,Berlin,,2026-07-01,2026-07-02,6,False
12016-10004753362-S,"Reinigungshilfe für Fitness ab 28,41 Euro (m/w/d)",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,STUNDENLOHN,12.45,,,13353,Berlin,,2026-06-30,2026-06-30,6,False
12016-10004805949-S,Reiniger  (m/w/d) für die Glasindustrie,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-07,2026-07-10,7,False
12016-10004837538-S,"Unterhaltsreinigung (m/w/d)-12,50",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,12.5,,,12681,Berlin,,2026-07-10,2026-07-13,8,False
12016-10004816013-S,Reiniger / Cleaner (m/w/d) Restaurants - VZ / TZ,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,10587,Berlin,,2026-07-08,2026-07-11,7,False
12016-10004780578-S,Seniorenheim Gebäudereiniger /in -(m/w/d),Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13353,Berlin,,2026-07-03,2026-07-03,6,False
10000-1205935519-S,Mitarbeiter Reinigung (m/w/d),Gebäudereiniger/in,Dirk Busch,True,KEINE_ANGABEN,,,,13086,Berlin,Rennbahnstr.,2026-03-24,2026-07-15,6,True
12016-10004790378-S,Reinigungskräfte für renommiertes Möbelhaus gesucht! (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-07-04,2026-07-05,7,False
10001-1002113245-S,Reinigungskräfte (m/w/d) in Teilzeit 20h,Gebäudereiniger/in,Klara Grün UG (haftungsbeschränkt),False,KEINE_ANGABEN,,,,10965,Berlin,Fidicinstr.,2025-11-07,2026-07-20,4,True
12016-10004736649-S,"Hauswirtschaftskraft (m/w/d) Berlin-Wedding - ab 19,00 EUR",Assistent/in - Ernährung und Versorgung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,19.0,,,13353,Berlin,,2026-06-26,2026-06-29,6,False
12016-10004756993-S,Reinigungshelfer/in m/w/d - Reinigung private Haushalt,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,13089,Berlin,,2026-06-30,2026-07-02,7,False
12016-10004809177-S,"Möbelhaus (m/w/d)-Charlottenburg-25,79 EURO",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,12.3,,,12681,Berlin,,2026-07-07,2026-07-10,8,False
12016-10004790379-S,Cleaner / Reiniger - Reinigung private Haushalte (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,,JAHRESGEHALT,2000.0,,,10587,Berlin,,2026-07-05,2026-07-08,7,False
12016-10004800176-S,"Industriereinigung (m/w/d)- Autohaus- 27,25 EURO - Pankow",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.0,,,12681,Berlin,,2026-07-06,2026-07-07,8,False
12016-10004783678-S,"Putzkraft / Reiniger (m/w/d) - Arztpraxen 4612,22 Euro brutto",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,10587,Berlin,,2026-07-03,2026-07-03,7,False
12016-10004809273-S,BEWERBEN Gebäudereiniger/in - Büroreinigung,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.9,,,12681,Berlin,,2026-07-07,2026-07-07,8,False
12016-10004773815-S,Raumpfleger (m/w/d) Arztpraxen - 30 Tage Urlaubsgeld,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2200.0,,,10587,Berlin,,2026-07-02,2026-07-04,7,False
12016-10004773785-S,Reinigungsmitarbeiter Senioren (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2000.0,,,10587,Berlin,,2026-07-02,2026-07-03,7,False
12016-10004818533-S,Gebäudereiniger m/w/d (Reinigung) - ohne Abschluss - Theater,Gebäudereiniger/in,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,16.1,,,12681,Berlin,,2026-07-08,2026-07-11,8,False
12016-10004797244-S,Reinigungsmitarbeiter m/w/d Altersheim,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,2000.0,,,10629,Berlin,,2026-07-06,2026-07-08,8,False
12016-10004745737-S,Raumpfleger/in m/w/d *,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,18.53,,,10587,Berlin,,2026-06-29,2026-06-30,7,False
12016-10004738556-S,Reinigungsmitarbeiter m/w/d - Fitnessstudio,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,13.9,,,10587,Berlin,,2026-06-26,2026-06-27,7,False
12016-10004756985-S,"Helfer (m/w/d) - Reinigung - Kindergarten 20,27€ Std.",Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,JAHRESGEHALT,1800.0,,,10587,Berlin,,2026-06-30,2026-07-01,7,False
12016-10004738549-S,Gebäudereiniger - Gastronomie (m/w/d),Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG,True,STUNDENLOHN,12.5,,,10587,Berlin,,2026-06-26,2026-06-28,7,False
12016-10004776006-S,Industriereinigung (m/w/d)Brauerei- 10785,Helfer/in - Reinigung,PerZukunft Arbeitsvermittlung GmbH&Co.KG GmbH & Co. KG,True,STUNDENLOHN,13.0,,,12681,Berlin,,2026-07-02,2026-07-03,8,False
